2	Ukraine to pull out small-caliber weapons from war-torn east - Yahoo News	 MOSCOW (AP) — The  Ukrainian  government says it will pull out small-caliber weapons from the  war -torn east in two days' time if the cease-fire holds. A military conflict between government forces and Russia-backed separatists in eastern  Ukraine  has  ...  
2	Ukraine to pull out small-caliber weapons from war-torn east after rebels ... - Daily Journal	 21, 2015 Russia-backed separatists talk in front of tanks in a field near Torez, eastern  Ukraine . The  Ukrainian  government says Thursday, Oct. 1, 2015 it will pull out small-caliber weapons from the  war -torn east in two days' time if the cease-fire holds. 
4	Ukraine Today: Ukrainian inmates sew 8000 military kits for Donbas war effort - Kyiv Post	Ukraine Today is the nation's first English-language, all-news international channel, part of billionaire Igor Kolomoisky's 1+1 Media group. SEE ALSO. Deutsche Welle: Kyrgyzstan election expected to favor pro-Russia parties · Reuters: Russia says its ...
3	Ukraine Today: Ukrainian journalists address world leaders about the war in ... - Kyiv Post	Larry Luxner: Investigative journalists present exhaustive report on 'Kremlin's dirty war in Ukraine' · Poroshenko enacts NSDC's decision that removes European journalists from sanction list. Reporters send the book on Ukraine war to most influential ...
3	Ukraine War Deserters: 16000 Troops Abandoned Military Since Conflict Began ... - International Business Times	Around 16,000 Ukrainian troops, some with their weapons, have deserted from the country's armed forces since the war in the Donbass region of the country erupted in April 2014, according to figures offered Monday by Kiev's Chief Military prosecutor ...
3	Ukraine War Deserters: 16000 Troops Abondoned Military Since Conflict Began ... - International Business Times	Around 16,000 Ukrainian troops, some with their weapons, have deserted from the country's armed forces since the war in the Donbass region of the country erupted in April 2014, according to figures offered Monday by Kiev's Chief Military prosecutor ...
3	Ukraine War Update: Could Ukrainians Decide Canada's Upcoming Election? - International Business Times	Canada Prime Minister Stephen Harper (right) walks with his Ukrainian counterpart, Arseniy Yatsenyuk, before the start of a meeting at Willson House in Chelsea, Quebec, July 14, 2015. Harper's tough stance against Russia could help him in the upcoming ...
3	Ukrainian Artist's 'Faces of War' Portrays Only One - Voice of America	"The Faces of War " ironically consists of only one picture — a portrait of Vladimir Putin made up of some 5,000 empty cartridge casings from the front lines in eastern Ukraine , where government forces battled Russian-backed separatists. Marchenko says ...
4	Ukrainian inmates sew 8000 military kits for Donbas war effort - Ukraine Today	Inmates from a colony in central Ukraine have made over eight thousand military kits for the war effort. This inmate is originally from Crimea, which was annexed by Russia last year. She says she supports the country's cause and works hard to help the ...
3	Ukrainian journalists address world leaders about the war in Ukraine - Ukraine Today	Seven journalists and hosts of Ukraine Today's partner news agency TSN have recorded a video address to the most influential world leaders, where they talk about the war in Ukraine and invite the global community to find out more about it with the help ...
3	Ukrainian mechanics refurbish Soviet-era T-72 tanks for east Ukraine war effort - Ukraine Today	 Ukrainian mechanics refurbish Soviet-era T-72 tanks for east  Ukraine war  effort. 0. Shares. "Nobody thought we could do it, but we did it. And now they're ready for battle". It's hard to believe but just a few months ago these tanks were scraps of metal. 
3	US policy of dual war in Syria has failed : Analyst - Press TV	So Obama then goes back to this policy of this dual war , war on two fronts, and he in a sense cannot make up his mind. That is the problem here. That is what is creating a vacuum. What he should have done in Ukraine was fire Victoria Nuland, repeal ...
4	War in Ukraine: Open-source sleuths identify non-ISIS group hit by Russia in Syria - Kyiv Post	Otherwise, all materials contained on this site are protected by copyright law and may not be reproduced without the prior written permission of Public Media at news@kyivpost.com. All information of the Interfax- Ukraine news agency placed on this web ...
4	War in Ukraine: Open-source sleuths identify non-ISIS group hit by Russia in Syria - Kyiv Post	Otherwise, all materials contained on this site are protected by copyright law and may not be reproduced without the prior written permission of Public Media at news@kyivpost.com. All information of the Interfax- Ukraine news agency placed on this web ...
4	War in Ukraine: Russia's path to war in Syria, part II - Kyiv Post	Otherwise, all materials contained on this site are protected by copyright law and may not be reproduced without the prior written permission of Public Media at news@kyivpost.com. All information of the Interfax- Ukraine news agency placed on this web ...
3	Western 'Information War' Moves From Ukraine to Syria, Russia Says - Transitions Online	 Western 'Information  War ' Moves From  Ukraine  to Syria, Russia Says.  Ukraine  enjoys a quiet spell as leaders gather in Paris to consolidate the peace process. 2 October 2015. News coverage of conflicts involving Russia is shifting both in Russia and ... 
0	Syria: Hezbollah leader Samir Kantar killed in Israeli air strikes - The Oceanside Post	The United States placed 53-year-old Kantar on its terror blacklist in September, saying he had "played an operational role, with the assistance of Iran and Syria , in building up Hezbollah's terrorist infrastructure in the Golan Heights". Since then ...
0	Syria conflict: Russia air strikes 'killed 200 civilians' - BBC News	At least 200 civilians have been killed in Russian air strikes in Syria , an Amnesty International report says, quoting witnesses and activists. It says it "researched remotely" more than 25 Russian attacks in five areas between 30 September and 29 ...
0	Syria conflict: Russia air strikes 'killed 200 civilians' - BBC News	At least 200 civilians have been killed in Russian air strikes in Syria , an Amnesty International report says, quoting witnesses and activists. It says it "researched remotely" more than 25 Russian attacks in five areas between 30 September and 29 ...
0	Russian forces deliver almost 200 airstrikes at militants in Syria on December 24 - TASS	MOSCOW, December 25. /TASS/. Russian forces delivered 198 airstrikes , including 47 unplanned strikes, at targets in Syria on December 24, Chief of the Main Operational Directorate of the Russian General Staff Lt. Gen. Sergey Rudskoy told journalists on ...
1	Evacuation of three Syrian towns to go ahead Monday under rare deal: sources - Reuters	BEIRUT Besieged rebel fighters in a Syrian border town and families trapped in two Shi'ite towns in northern Syria are expected to be evacuated on Monday in the second stage of a rare, U.N.-backed deal between warring sides in Syria's war , sources ...
0	War on Terror Updates: Bomb blasts kill over 30 in Syria's Homs; Isis ... - International Business Times, India Edition	Islamic State's department on ' war spoils': The Islamic State, which controls vast territories in Iraq and Syria , has set up departments to look into exploitation of oil and other natural resources, and one also for ' war spoils' such as slaves. The ...
0	Syrian army, backed by air strikes, advances towards southern town - Thomson Reuters Foundation	BEIRUT, Dec 29 (Reuters) - Syrian troops backed by heavy aerial bombardment pushed towards a strategic town in southern province of Deraa on Tuesday after capturing nearby military base, the army said. The Syrian army said it retook Brigade 82, one of ...
0	Syrian army, backed by air strikes, advances towards southern town - Reuters UK	The army offensive towards Sheikh Maskin is part of the first major assault in southern Syria since Russia launched air strikes on Sept. 30 to support its ally President Bashar al-Assad. The army also said in a news flash on state television it had ...
0	UK's first air strikes on Syria target Isis oilfields - Financial Times	 The UK has launched its first  air strikes  in  Syria , hours after MPs overwhelmingly endorsed Prime Minister David Cameron's plan to bomb what he called the “medieval murderers” of Isis. Four Tornado jets took off from the RAF's Akrotiri air base in  ...  
0	UK launches first Syria air strikes: Find out how your MP voted and what they ... - Hertfordshire Mercury	 The UK has already launched the first  Syria air strikes , following last night's decision to join the US-led coalition against Isis in Syria. The debate in the House of Commons lasted for approximately ten and a half hours and the motion was passed 397  ...  
0	Islamic State fighters killed in Syria air strikes - Vatican Radio	 (Vatican Radio) At least 32 Islamic State fighters were killed and 40 more wounded in  Syria's  Raqqa province on Sunday, in a series of  air strikes  believed to be carried out by a U.S.-led coalition targeting the jihadists. More than 15 explosions  ...  
0	US leads 20 air strikes against Islamic State in Syria, Iraq - Jerusalem Post Israel News	 WASHINGTON - The United States and its allies staged 20  air strikes  targeting Islamic State in  Syria  and Iraq on Sunday, according to the Combined Joint Task Force conducting the operations. In a statement on Monday, the US-led coalition said nine  ...  
0	Airstrikes target IS de facto capital of Raqqa in Syria - The Seattle Times	 BEIRUT (AP) —  Airstrikes  hit several positions of the Islamic State group in its de facto capital of Raqqa in northern  Syria  on Sunday, killing and wounding at least 15 people, opposition activists and social media pages loyal to IS said. The Britain  ...  
0	Dozens of Isis fighters killed in US-led Syria airstrikes, monitors say - The Guardian	 At least 32 Islamic State fighters have been killed and 40 more wounded in  Syria's  Raqqa province after a series of targeted  airstrikes  believed to have been carried out by a US-led coalition, a monitoring group said. More than 15 explosions hit Isis  ...  
0	At Least 32 ISIS Fighters Killed in Airstrikes on Syria - NBC New York	 A series of  airstrikes  on the ISIS stronghold of Raqqa,  Syria , killed at least 32 ISIS fighters and wounded some 40 others, NBC News reported. The  airstrikes , believed to have been carried out by a U.S.-led coalition, resulted in more than 15  ...  
0	Syria air strikes 'kill 26 civilians' - BBC News	  Syrian  activists say at least 26 civilians, including children, have been killed in the north-east of the country by  air strikes  possibly carried out by the US-led coalition. The  Syrian  Observatory for Human Rights, a UK-based monitoring group, says  ...  
0	Russia launches new air strikes in Syria - SFGate	 MOSCOW — Russia has unleashed another barrage of  air strikes  against targets in  Syria , including the first combat launch of a new cruise missile from a Russian submarine in the Mediterranean Sea, the country's defense minister said Tuesday. The Kalibr ... 
1	Syria vote: Philip Hammond says British air strikes could start on Thursday as ... - The Independent	 British planes were flying reconnaissance missions over  Syria  even before MPs approved  air strikes  in the country, the Foreign Secretary has revealed. Philip Hammond told Channel 4 News that new RAF missions would launch “very quickly" and were ... 
1	Britain joins Syria air war; Putin vows more sanctions on Turkey - Reuters	 British Tornado jets took off from the Royal Air Force base at Akrotiri in Cyprus before dawn, hours after parliament in London voted 397-223 to support Prime Minister David Cameron's plan to extend  air strikes  from Iraq to  Syria . Britain said they  ...  
1	British air strikes in Syria: RAF launches first bombing against Isis hours ... - The Independent	 Four RAF Tornado jets took off from RAF Akrotiri in Cyprus, equipped with a combination of 500lb Paveway bombs and Raptor survellience pods, according to a BBC correspondent on the ground. A pair of jets returned to the base at 3am without their ... 
1	RAF's Syria air strikes 'have dealt real blow to Isis financing' - Evening Standard	  Air strikes  on oil wells in  Syria  have dealt a "real blow" to the financing of terror group Islamic State, Defence Secretary Michael Fallon has said. The RAF carried out bombing raids on the Omar oil field hours after MPs had given their approval for  ...  
1	Syria conflict: Number of foreign fighters 'doubled in 16 months' - BBC News	 The number of foreign fighters in  Syria  has gone up from 12,000 to at least 27,000 since June 2014, according to a new report by a security consultancy. The report from the Soufan Group says Arab countries supply the greatest number of recruits  ...  
1	Syria conflict: Rebels leave Homs under truce - BBC News	 An estimated 75,000 people still live in al-Wair, down from about 300,000 before the start of the  Syrian conflict . As part of the deal, the Syrian authorities this week said they released 35 opposition fighters detained in Homs. The ceasefire involves  ...  
1	Turkey PM accuses Russia of wanting 'ethnic cleansing' in Syria - BBC News	 Turkey's prime minister has accused Russia of attempting "ethnic cleansing" with its  air strikes  in northern  Syria . Ahmet Davutoglu said Russia's campaign had targeted Turkmen and Sunni communities around the Latakia region. Relations between Ankara ... 
1	Vladimir Putin brings up potential use of nuclear warheads against ISIS in ... - New York Daily News	 Russian President Vladimir Putin raised the specter of nuclear warfare in  Syria  Wednesday, saying he hoped he'd never have to use the cataclysmic weapons in his fight against terrorists. The chilling threat came as Putin and Defense Minister Sergei  ...  
1	Turkish Premier Davutoglu Says Russian Airstrikes in Syria Strengthen Islamic ... - Wall Street Journal	ISTANBUL—Turkish Prime Minister Ahmet Davutoglu on Wednesday accused Russia of carrying out a campaign of ethnic cleansing against the Turkmen minority in  Syria  with a unilateral bombing campaign that has only strengthened Islamic State. In blunt ...
1	UK Airstrikes to Target Islamic State Infrastructure, Defense Minister Says - Wall Street Journal	 LONDON—British  airstrikes  in  Syria  will target the infrastructure that supports Islamic State militants, including oil wellheads, ammunition stores and supply routes running to Iraq, U.K. Defense Minister Michael Fallon said. Mr. Fallon was headed to ... 
1	UK launches first Syria air strikes - The Oceanside Post	  Air strikes  could be launched "very quickly", the Foreign Secretary told Channel 4 News. "Our planes are carrying weapons over  Syria  into Iraq, so it would be a relatively simple exercise to extend the permissions to allow them to release those weapons  ...  
3	David Cameron opens debate on extending air strikes into Syria - Telegraph.co.uk	 David Cameron opens debate on extending  air strikes  into  Syria . David Cameron sets out the case for extending  air strikes  against Isil to  Syria  and insists that he respects the opinions of those who don't agree with him. By Telegraph Video, video  ...  
3	ISIS hostage Nicolas Henin talks about the Syria airstikes - Daily Mail	Former ISIS hostage Nicolas Henin talks about  Syria . 'Strikes on ISIS are a trap' according to former French hostage Nicolas Henin who was held captive for 10 months. Former ISIS hostage Nicolas Henin talks... Read More · 0:42min · Eliot Sumner goes to  ...
3	Syria air strikes: MPs were sent dead baby pictures - BBC News	 MPs received photos of dead babies and severed heads in the build up to the vote on  Syrian air strikes , shadow Commons leader Chris Bryant has said. The Rhondda MP said politicians' offices had been barricaded, and one MP's house had been ... 
3	Syria air strikes: Labour shadow Foreign Secretary Hilary Benn makes ... - The Independent	Hilary Benn has been praised for “one of the truly great speeches” seen in the House of Commons after making a passionate plea for Labour MPs joining him to support  air strikes  in  Syria . The shadow Foreign Secretary spoke immediately before his ...
3	Syria air strikes vote: MPs slammed for 'despicable' laughter after vote to ... - The Independent	 The light-hearted moment came in response to a joke by the House of Commons Speaker and was not related to the conflict, but many viewers watching the culmination of the 11-hour debate missed the transition. “Not only have innocent people been ... 
3	RAF jets leave Scotland to join Syria action - BBC News	 The SNP earlier condemned the House of Commons vote to allow the UK to launch  air strikes  in  Syria , with the party's Westminster leader Angus Robertson - whose constituency includes Lossiemouth - saying: "Scotland has been dragged into a war with no ... 
3	Syria air strikes: Government 'prioritising warfare over welfare' as NUS votes ... - The Independent	The Government is “prioritising warfare over welfare” as the National Union of Students' (NUS) National Executive Council (NEC) today voted 100 per cent unanimously against the UK carrying out  air strikes  in  Syria . The group's emergency 'Don't Bomb  ...
3	David Cameron set to call for formal debate on launching strikes on Isil in ... - Telegraph.co.uk	David Cameron is preparing to give the go-ahead for  air strikes  on Isil on Wednesday after Jeremy Corbyn was forced into a climbdown by his shadow cabinet which gave the Government the green light to launch bombing raids in  Syria . The Prime Minister ...
3	Syria air strikes vote: What are MPs debating and what will happen next? - Mirror.co.uk	 The House of Commons is holding a ten-hour debate on sending British planes to join the fight against Islamist terrorists in  Syria . The Government's motion calls for MPs to support "military action, specifically  airstrikes , exclusively against ISIL in  ...  
3	Syria airstrikes vote: Britain to begin bombing within hours after MPs ... - Telegraph.co.uk	Mr Corbyn infuriated MPs by suggesting that the terror attacks in Paris and the downing of a Russian passenger aircraft in October were because of those countries' decisions to bomb Isil in  Syria . Only seven Tory MPs opposed the  air strikes . Julian  ...
3	Eight things people get wrong about Syria - BBC News	Over the last 24 hours you have been hearing lots of views about the  air strikes  in  Syria . You have been told what they will and won't achieve in the fight against so-called Islamic State (IS). And you've been sending Newsbeat your questions about the  ...
3	UK Syria air strikes: Britain could send soldiers into Syria after 'successful ... - Telegraph.co.uk	 Former Labour MP and and Respect Party leader George Galloway said the decision to authorise  air strikes  in  Syria  "will make nothing better, and may make things a whole lot worse." He added: "As a result,  Syrian  civilians will die, and the lives of  ...  
3	Hilary Benn's 'historic' UK Syria airstrikes speech in full - Telegraph.co.uk	 So to suggest that  airstrikes  should not take place until the  Syrian  civil war has come to an end is to miss the urgency of the terrorist threat that Daesh poses to us and others, and to misunderstand the nature and objectives of the extension to  ...  
3	Syria air strikes: Stephen Fry and James Corden lead voices blasting British ... - The Independent	 Stephen Fry, James Corden and Charlotte Church and led voices condemning British  air strikes  in  Syria , after the House of Commons voted for military action. MPs voted with a majority of 174 in favour of bombing Isis targets in  Syria  after a protracted  ...  
3	Compelling case' for Syria air strikes, says Cardiff MP - BBC News	The Cardiff South and Penarth MP was one of four Welsh Labour MPs to go against leader Jeremy Corbyn and vote in line with the Conservative government. RAF  air strikes  on so-called Islamic State militants in  Syria  began hours after MPs backed the  ...
3	ISIS hostage Nicolas Henin talks about the Syria airstikes - Daily Mail	ISIS hostage Nicolas Henin talks about the  Syria airstikes . 'Strikes on ISIS are a trap' according to former French hostage Nicolas Henin who was held captive for 10 months. ISIS hostage Nicolas Henin talks about... Read More · 0:42min · Eliot Sumner  ...
3	Syria air strikes: David Cameron warns of long campaign - BBC News	 The mission to target so-called Islamic State militants in  Syria  could take some time and will require persistence, PM David Cameron has said. RAF Tornados conducted  air strikes  on six targets in  Syria , "successfully" attacking an IS-controlled  ...  
3	RAF pledges 'no civilian casualties' in Syria air strikes - BT.com	 An RAF captain has said he is "absolutely confident" that there will be no civilian casualties as  air strikes  were launched over  Syria . As the first British aircraft were sent within hours of MPs voting to back the strikes, Captain Richard Davies, of  ...  
3	Syria air strikes: Watch Hilary Benn's powerful speech calling for British ... - Birmingham Mail	 This is how shadow foreign secretary Hilary Benn brought MPs to tears as he called British  air strikes  against ISIS targets in  Syria . Conservative foreign secretary Philip Hammond hailed the address as "one of the great speeches to be given in this  ...  
3	Syria air strikes: How Teesside MPs voted following marathon Westminster debate - Gazette Live	MPs voted on Wednesday night on whether the UK should join US-led coalition  air strikes  against Islamic State militants in  Syria . The Government motion was passed 397 to 223 after a 10-hour debate in the House of Commons . Here is a breakdown of how ...
3	Syria air strikes: The areas of Wales where most people called on MPs to ... - WalesOnline	 WalesOnline analysed the results of an e-petition on Parliament's website calling for MPs not to support attacking IS in  Syria , which has been signed more than 182,000 times. Some 548 of these signatures come from people in Jo Stevens' Cardiff Central ... 
3	FMQs: Nicola Sturgeon 'deeply troubled' by Syria air strikes - The Courier	 Scottish Labour leader Kezia Dugdale said she too is opposed to the  air strikes . She said: "Like the First Minister, I did not support extending  air strikes  into  Syria . However with British forces now involved we must come together to support the brave  ...  
3	Labour MPs who backed Syria air strikes hit back after Jeremy Corbyn ... - The Independent	 Labour MPs who voted in favour of  air strikes  in  Syria  have been told they must be deselected and described as "warmongers" by a hard-left group that shares common ground with Jeremy Corbyn supporters. But MPs hit back and condemned the Labour ... 
3	Pressure mounting on Dutch to join Syria air strikes - Yahoo News	 The Hague (AFP) - Pressure is mounting on the Netherlands to join US-led  air strikes  against Islamic State extremists in  Syria , with several lawmakers late Thursday joining calls for a bombing campaign. 
3	Syria Air Strikes: North East MPs suffer internet abuse after voting for air ... - ChronicleLive	North East MPs who voted for  air strikes  in  Syria  have spoken out after they were targeted for a torrent of online abuse. Houghton and Sunderland South MP Bridget Phillipson was forced to delete a string of Facebook posts from trolls. She stressed she ...
3	Syria air strikes: Mixed reaction from Teessiders to the way their MPs voted - Gazette Live	Teessiders have given a mixed reaction to the way the area's MPs voted over the  Syria air strikes . MPs voted on Wednesday night on whether the UK should join US-led coalition air strikes against Islamic State militants in Syria. The government motion  ...
3	Syria airstrikes: 'There will be no civilian casualties' says RAF - Western Morning News	 An RAF captain has said he is “absolutely confident” that there will be no civilian casualties as  air strikes  were launched over  Syria . As the first British aircraft were sent within hours of MPs voting to back the strikes, Captain Richard Davies, of  ...  
3	Andrew Turner's opposition to Syria air strikes - Isle of Wight County Press	 AS MPs debated whether the UK should extend  air strikes  to attack IS in  Syria  yesterday (Wednesday), Isle of Wight MP Andrew Turner was among those to oppose such action. Mr Turner, who earlier expressed doubts about the case for  air strikes  put  ...  
3	Why people worry Syria will lead to a much bigger war - Sydney Morning Herald	 COMMENT. The civil war that has consumed Syria for nearly five years contains echoes of an earlier conflict at the opposite end of the Mediterranean. The similarities between the Syrian and Spanish civil wars suggest that the  Syrian war , like the  ...  
3	Syria conflict: German MPs vote for anti-IS military mission - BBC News	Germany's parliament has voted to send German military support to the US-led coalition fighting Islamic State (IS) militants in  Syria . MPs approved the controversial plan for a German non-combat role. Tornado jets - for reconnaissance - a naval frigate  ...
3	Oldham by-election: did Muslims worried about war in Syria save Jeremy Corbyn ... - Telegraph.co.uk	 Jeremy Corbyn has been steadfast in opposing air strikes in  Syria , despite most voters being in favour of them. A total of 66 Labour MPs, 11 of them shadow ministers, also disagree with him. However, there is one group of voters who are much warier of ... 
1	Russia warns Turkey it 'will regret' downing jet near Syria border - The Week UK	 On the one hand, Moscow's intervention in Crimea and Ukraine has led to substantial sanctions, while on the other there are increased calls for a united effort to end the civil  war  in  Syria . After the Paris attacks, Boyle suggests France is taking the  ...  
3	GOP candidates challenge Russia's role in war in Syria - Washington Post	Two of the candidates in the “undercard” portion of Tuesday night's GOP debate said they would shoot down Russian planes in the airspace over Syria , if America set up a “no-fly zone” there and Russia violated it. “The most important and effective thing ...
3	Backdrop to peace talks as war rages in Syria - Reuters	Backdrop to peace talks as war rages in Syria . 6:37pm EST - 01:25. War in Syria rages on, as Russia and U.S. find enough common ground to hold peace talks on Syria in New York on . Deborah Lutterbeck reports. ? Hide Transcript. ? View Transcript.
3	John Kerry, Vladimir Putin meet to tackle Syria's civil war, Ukraine - New York Daily News	MOSCOW — The United States and Russia need to find common ground to end Syria's civil war and restore stability in eastern Ukraine, Secretary of State Kerry said Tuesday, as he met with Russian President Vladimir Putin to try to narrow gaps in the ...
3	Syria air strikes: This will take patience and persistence, says David Cameron - UnionOracle.com (blog)	The U.K.'s Royal Air Force (RAF) has started airstrikes against the Daesh positions in Syria , British Defense Secretary Michael Fallon said Thursday. This is going to take time. Four fighter jets carrying guided missiles initiated their first raids ...
3	US, allies stage 8 air strikes in Iraq - AOL News	In Iraq, eight air strikes near three cities hit three Islamic State tactical units, an improvised explosive device factory and various fighting positions, among other targets, according to the statement released on Tuesday. Six strikes near three ...
3	War-Torn Syria: Should I Stay or Should I Go? - Newsweek	Men walk on rubble from buildings damaged in air and missile strikes in the Douma neighborhood of Damascus, Syria , December 13. The choice to emigrate from Syria is a difficult one for Syrians . Despite the war and oppressive rule of extremist groups ...
3	Britain has carried out NO airstrikes against ISIS in Syria for a week - Daily Mail	British forces have not carried out any airstrikes against ISIS in Syria for more than a week, despite David Cameron forcing a crunch Commons vote on extending RAF raids. Foreign Secretary Philip Hammond today faced questions in Parliament over ...
3	New Cold War Comes to Syria - The Cairo Review of Global Affairs (blog)	Syria is the battleground for both the regional and international competition between these alliances. Alongside their military efforts in Syria , both Russia and the U.S. are actively involved in trying to find a political solution to the Syrian civil ...
3	Russian air strikes in Syria are helping Isis advance, UK Foreign Secretary ... - The Independent	Mr Hammond was updating Parliament on Britain's role in the Syrian civil war since a vote in favour of air strikes two weeks ago. He said he believed "75 per cent" of Russian air strikes were targetting "people who we believe need to be part of the ...
3	The epicenter of the Syrian war is shifting — and it could mean 'a near total ... - Business Insider	Russian airstrikes across northern Syria have been steadily shifting the epicenter of the war toward a corridor north of Aleppo, through which Turkey smuggles aid and supplies to the rebel groups it supports. A stepped-up Russian bombing campaign in ...
3	Merkel says aiming to resolve Syria conflict without Assad - Reuters	BERLIN The goal of diplomatic efforts to end the four-year-old conflict in Syria is to reach a long-term solution that does not involve Syrian President Bashar al-Assad, German Chancellor Angela Merkel said on Wednesday. "This is about ending the war ...
3	Family flee war-torn Syria for Yorkshire sanctuary - ITV News	The Yorkshire region is to take in 1,500 refugees, who are fleeing the war in Syria , over the next few years with 21 local councils agreeing to help. It is part of what the government has described as our "moral responsibility" to those living in camps ...
3	British air strikes in Syria have helped allow Sunni states to 'ditch fight ... - The Independent	Britain's decision to bomb Isis in Syria has helped to allow Saudi Arabia and other Sunni Gulf States to play less of a role in the fight against Isis, it has been claimed. Foreign Secretary Philip Hammond confirmed to MPs on Wednesday that there had ...
3	UN chief: Assad's fate must not block solution to Syria war - The Daily Star	We invite all our readers to share with us their views and comments about this article. Disclaimer: Comments submitted by third parties on this site are the sole responsibility of the individual(s) whose content is submitted. The Daily Star accepts no ...
3	Putin Gambit Over Syria Proves to Be Dual-Edged Sword - New York Times	BEIRUT, Lebanon — Eleven weeks after Moscow launched its first airstrikes in Syria , the scream of Russian warplanes has become so familiar in rebel-held areas that even children recognize it. But the military map of the conflict has changed little ...
3	UN chief: Assad's fate must not block solution to Syria war - Yahoo News	UNITED NATIONS (AP) — Secretary-General Ban Ki-moon says it's unacceptable that a solution to the Syrian civil war depends on the fate of one man — President Bashar Assad. He told a news conference Wednesday that the United Nations is pressing for ...
3	The view from Hmeymim airbase, staging ground for Russia's war in Syria - CNN International	Hmeymim airbase, Latakia, Syria (CNN) With relentless regularity, the Russian warplanes take off from Hmeymim airbase in Latakia on northwest Syria's Mediterranean coast, the staging ground for Russia's air war against Islamist terror groups fighting ...
3	Russian airstrikes restore Syrian military balance of power, help push diplomacy - Minneapolis Star Tribune	BEIRUT — Weeks of Russian airstrikes in Syria appear to have restored enough momentum to the government side to convince President Bashar Assad's foes and the world community that even if he doesn't win the war he cannot quickly be removed by force ...
3	Russian Airstrikes Restore Syrian Military Balance of Power - New York Times	BEIRUT — Weeks of Russian airstrikes in Syria appear to have restored enough momentum to the government side to convince President Bashar Assad's foes and the world community that even if he doesn't win the war he cannot quickly be removed by force ...
3	Intensified Russian Airstrikes In Syria With Regime On The Offensive - International Business Times	Asyr11 Syrians evacuate people from damaged buildings following Russian airstrikes on the opposition-controlled Mashhad neighborhood of Aleppo, Syria , Nov. 3, 2015. Photo: Beha el Halebi/Anadolu Agency/Getty Images; aleppo Wreckage from Syrian ...
3	U.N. war crimes team will not investigate foreign air strikes in Syria - chairman - Thomson Reuters Foundation	NEW YORK, Dec 15 (Thomson Reuters Foundation) - A United Nations team of war crimes investigators will not probe air strikes by foreign countries in Syria , its chairman said on Wednesday, despite concerns that some attacks by foreign militaries could ...
3	Syria civil war: Photos 'confirm deaths of 7000 in prisons since start of ... - The Independent	Photographs smuggled out from inside Syrian prisons by a defector two years ago were today claimed to confirm the deaths in custody of at least 7,000 people since the start of the civil war . Many of the victims were said to have suffered abuse and ...
3	UN chief: Assad's fate must not block solution to Syria war - The Daily Star	NEW YORK, NY - DECEMBER 14: Ban Ki-moon, Secretary General of the United Nations, meets with Prince Albert II of Monaco at the United Nations on December 14, 2015 in New York City. Andrew Burton/Getty Images/AFP == FOR NEWSPAPERS, ...
