1	Firefighters make big jumps toward surrounding Southern California wildfires - Fox News	SANTA BARBARA, Calif. – Firefighters made big strides toward getting ahead of a forest fire in mountains northwest of Santa Barbara, Calif. and stopped several smaller blazes around Southern California. The wildfire had carved its way through 3.2 ...
2	Lull in winds aids fight against Calif. wildfire - CBS News	Despite its bucolic setting, the area 100 miles northwest of Los Angeles has seen terrible wildfires , including a 1990 blaze that destroyed 641 structures, most of them homes. The summer of 2007 was marred by a gigantic fire that erupted on July 4 and ...
2	Lull in winds aids fight against Calif. wildfire - CBS News	Despite its bucolic setting, the area 100 miles northwest of Los Angeles has seen terrible wildfires , including a 1990 blaze that destroyed 641 structures, most of them homes. The summer of 2007 was marred by a gigantic fire that erupted on July 4 and ...
2	Wildfire in Santa Barbara County now 80% contained, officials say - Los Angeles Times	A wildfire in Santa Barbara County is now 80% contained, the U.S. Forest Service said Wednesday. The White fire has been burning in the Los Padres National Forest since Monday afternoon and has burned more than 1,800 acres. Forest Service officials on ...
2	Wildfire on Tonto National Forest is contained - MyFox Phoenix	Air tankers are expected to resume their attack on a wildfire that sent thousands of campers fleeing the mountains near Santa Barbara. Firefighters took advantage of a lull in winds on Tuesday to gain ground against a forest fire in mountains northwest ...
2	Firefighters getting control of Santa Barbara wildfire - Los Angeles Times	PHOTOS: Wildfire burns in Santa Barbara County. Earlier in the day, wind gusts up to 40 mph forced authorities to temporarily ground fixed-winged aircraft that had been making repeated fire-retardant drops, said Forest Service spokeswoman Paula Martinez.
1	Wildfire season poses extra danger for parts of Hawaii - KHON2	It takes an all out effort with firefighters from the city, state, and federal agencies to battle wildfires . In some cases, even firefighters with the U.S. Army are called out to hike in remote areas. All agencies point out that the rest of the ...
1	Wildfires break out in Santa Rosa - Pensacola News Journal	Smoke from wildfires in Santa Rosa County could be seen from great distances on Wednesday. Fires broke out in the Berrydale area, and on both sides of Avalon Boulevard, shown above, near Garcon Point Road and off Indian Ford Road. Sectons of Garcon ...
0	Careless Alaskans biggest wildfire threat right now, but lightning is coming - Alaska Dispatch	Weather itself usually starts many Alaska fires. “Lightning is a major cause of fires here, especially in the Interior, and later this week, we could see the weather beginning to play a bigger factor in wildfire ignition,” said Rogers. For the latest ...
0	Wildfire calmer after threatening homes, power lines north of Los Angeles - Fox News	SANTA CLARITA, Calif. – A wildfire that broke out north of Los Angeles burned out of control and threatened homes and power lines, but improved firefighting conditions after nightfall slowed its growth and residents who had evacuated were allowed to ...
3	NAU study estimates financial impact of wildfire - MyFox Phoenix	Researchers at Northern Arizona University have put the financial impact of a 2010 wildfire and subsequent flooding at more than $130 million. Researchers at Northern Arizona University have put the financial impact of a 2010 wildfire and subsequent ...
0	Hundreds flee wildfires in Los Angeles and New Mexico - USA TODAY	Officials asked residents of about 150 homes and cabins to leave the area as crews battled the 500-acre wildfire near Pecos and the village of Tres Lagunas. New Mexico State Forestry spokesman Dan Ware said the evacuations came after the blaze jumped ...
1	Wildfire burning in Rio Grande National Forest - Denver Post	At least 35 acres have burned in a wildfire in the Rio Grande National Forest near the Red Mountain Ranch, according to officials in Mineral County.. County spokesman Charles Downing said the wildfire , on private land, was first reported at 3 p.m. The ...
0	Wildfire woes persist - Pensacola News Journal	More than a dozen wildfires broke out in north Santa Rosa County this afternoon, the Florida Forest Service said. The fires broke out in the Berrydale area, as well as on both sides of Avalon Boulevard (pictured above) near Garcon Point and off Indian ...
1	Santa Clarita area wildfire attacked by 7 air tankers, 600 firefighters (VIDEO) - Los Angeles Daily News	Smoke from the Powerhouse Fire is visible from the Saugus neighborhood of Santa Clarita, Calif., Thursday, May 30, 2013. The fire in the Angeles National Forest surged to 1,000 acres after burning for about four hours, the U.S. Forest Service said ...
1	Santa Clarita area wildfire attacked by 7 air tankers, 600 firefighters - Los Angeles Daily News	Air tankers and water-dropping helicopters joined about 600 firefighters early Friday in battling the 1,400-acre wildfire north of Castaic, where about two dozen homes have been evacuated, officials said. The Powerhouse Fire, which broke out about 3:30 ...
0	Wildfire sparked near power stations north of LA - Yahoo! News	SANTA CLARITA, Calif. (AP) — A fast-growing wildfire was burning out of control Thursday night near power stations and utility lines north of Los Angeles and homes in a mountain community were being evacuated, officials said. The fire in the Angeles ...
0	Wildfire sparked near power stations north of Los Angeles - Fox News	SANTA CLARITA, Calif. – A fast-growing wildfire was burning Thursday night near power stations and utility lines north of Los Angeles and homes in a mountain community were being evacuated, officials said. The fire in the Angeles National Forest surged ...
0	New Mexico Wildfires Cause Evacuations - ABC News	Fast-moving wildfires in New Mexico prompted evacuations of homes and campgrounds, threatened cabins, and closed a state highway Friday. Officials asked residents in 140 homes — mostly used for the summer — to leave as crews battled the ...
0	Homes evacuated as fire crews battle wildfires in New Mexico - Fox News	JEMEZ SPRINGS, N.M. – Fire crews are battling a pair of wild blazes in New Mexico that have scorched thousands of acres, spurred evacuation calls for dozens of homes and poured smoke into the touristy state capital. State officials say the uncontained ...
2	Rain delays wildfire season in parts of West - Sacramento Bee	BOISE, Idaho -- Officials with the National Interagency Fire Center say recent precipitation and cooler temperatures have delayed by several weeks the start of the fire season in Oregon, Idaho, Washington and Montana. But wildfire analyst Jeremy ...
0	Wind shift on CA wildfire forces new evacuations - San Jose Mercury News	SANTA CLARITA, Calif.—Evacuation orders are under way for up to 250 homes in the mountains north of Los Angeles as erratic winds stoke a three-day wildfire . U.S. Forest Service spokesman Ronald Ashdale says the wind has shifted in several directions ...
0	Wildfire: NM Fights Blazes; Calif. Area Evacuated - ABC News	New Mexico officials said an uncontained blaze near Santa Fe had spread to 8 square miles, making it apparently the largest of several wildfires burning in the West as it placed the city under a blanket of haze. The thick smoke also covered the ...
0	New Mexico fights wildfire blazes; California area evacuated - Fox News	New Mexico officials said an uncontained blaze near Santa Fe had spread to 8 square miles, making it apparently the largest of several wildfires burning in the West as it placed the city under a blanket of haze. The thick smoke also covered the ...
1	Wind helps, hinders efforts to contain western wildfires - NBCNews.com (blog)	By Barry Massey, Associated Press. Wind-swept wildfires scorched thousands of acres and spurred evacuations in two states Friday night as firefighters worked to contain the blazes. Crews are battling two fires in New Mexico that shut down a state ...
0	Wildfire: NM crews fight blazes as smoke plagues capital; A thousand homes ... - Fox News	Residents of more than 1,000 homes were ordered to leave Saturday as erratic winds pushed a wildfire closer to two foothill communities north of Los Angeles. Meanwhile, an uncontained blaze near Santa Fe, N.M., had spread to nearly 10 square miles by ...
0	Wind shift on CA wildfire forces new evacuations - San Francisco Chronicle	LANCASTER, Calif. (AP) — Residents of more than 1,000 homes were ordered to leave Saturday as erratic winds pushed a wildfire closer to two foothill communities north of Los Angeles. The wind shifted in several directions, fanning the fire in the ...
0	Growing CA wildfire forces new evacuations - San Jose Mercury News	LANCASTER, Calif.—Firefighters are working to protect homes threatened by a wildfire near two foothill communities north of Los Angeles, but officials say at least five structures have been destroyed. Erratic wind fanned the fire in the Angeles ...
0	Southern Calif. wildfire spreads swiftly north of LA - USA TODAY	LOS ANGELES (AP) — A fire that burned at least five structures and threatened about 1,000 others exploded in size overnight, burning dangerously close to two foothill communities north of Los Angeles. Erratic wind fanned the fire in the Angeles ...
0	Early season wildfires wreak havoc in the West - CBS News	Meanwhile, an uncontained blaze near Santa Fe, N.M., had spread to nearly 10 square miles by Saturday night, making it apparently the largest of several wildfires burning in the West as it placed the city under a blanket of haze. The thick smoke also ...
0	Wildfires Force Evacuations in California - Wall Street Journal	New Mexico officials said an uncontained blaze near Santa Fe had spread to 8 square miles, making it apparently the largest of several wildfires burning in the West as it placed the city under a blanket of haze. The thick smoke also covered the ...
0	Growing CA wildfire forces new evacuations - San Francisco Chronicle	LANCASTER, Calif. (AP) — Firefighters are working to protect homes threatened by a wildfire near two foothill communities north of Los Angeles, but officials say at least five structures have been destroyed. Erratic wind fanned the fire in the Angeles ...
0	California wildfire grows, destroys homes, injures firefighters - NBCNews.com (blog)	By Jason Kandel, Reggie Kumar and Brandon Lowrey, NBC Los Angeles. The Powerhouse Fire grew to 19,500 acres in northern Los Angeles County after a hot and windy Saturday, burning structures and prompting evacuations in rugged areas between the ...
0	Southern Calif wildfire explodes in size overnight - KMSP-TV - FOX 9 News	(AP Photo/John Antczak). The Powerhouse Fire burning in the Angeles National Forest northwest of Los Angeles sends up a huge plume of smoke on Saturday, June 1, 2013. (AP Photo/The Santa Fe New Mexican, Luis Sanchez Saturno). A view of the Tres ...
0	Southern California Wildfire Triples in Size - AccuWeather.com	Firefighters in Southern California continue to battle the massive Powerhouse Wildfire that more than tripled in size from Saturday night to Sunday. The Powerhouse Wildfire has burned 19,500 acres as of midday Sunday, according to the Incident ...
0	Southern California wildfire explodes in size overnight - WKYC-TV	LOS ANGELES -- A fire that has burned at least five structures and is threatening about 1,000 others exploded in size overnight, burning dangerously close to two foothill communities north of Los Angeles. Officials on Sunday morning said erratic ...
	California wildfires intensify, threaten more homes - New York Daily News	LOS ANGELES — A fire that destroyed at least five structures and threatened hundreds of others exploded in size overnight Saturday, burning dangerously close to two communities north of Los Angeles. Erratic wind spread the blaze in the Angeles ...
0	California Wildfire Explodes in Size,... - ABC News	Elsewhere in the West, crews fighting two large uncontained wildfires in New Mexico focused Sunday on building protection lines around the blazes amid anticipation that a forecast of storms could bring moisture to help reduce the intensity of the fires.
0	California Wildfire Explodes In Size, Burns Homes - NPR	LOS ANGELES (AP) — A fire that destroyed six homes and threatened hundreds of others exploded in size over the weekend as it burned dangerously close to two communities north of Los Angeles and into unoccupied desert wilderness. Erratic wind spread ...
0	Wildfire Near Los Angeles Triggers Evacuations - Wall Street Journal	LOS ANGELES—A wildfire burning in the forested hills north of the city swelled to nearly 25,000 acres over the weekend, threatening homes and triggering evacuations of the area. The Powerhouse fire, which broke out near two power-station buildings ...
0	Growing Calif. wildfire burns 6 homes - San Jose Mercury News	LANCASTER, Calif.—A wildfire that destroyed at least six homes and damaged 15 more north of Los Angeles continued to expand Sunday into unoccupied desert areas, while hundreds of houses in nearby foothill communities remained evacuated, officials ...
0	Massive wildfire rages in California, threatening 1000 homes - NBCNews.com (blog)	Six homes were destroyed and nine other buildings damaged in the wildfire near the high-desert city of Lancaster, about 65 miles outside Los Angeles, Forestry Service spokesman Lee Bentley told NBCLosAngeles.com. Areas surrounding the blaze were still ...
2	Cooler temps aid crews fighting Calif. wildfire - San Francisco Chronicle	LANCASTER, Calif. (AP) — Cooler temperatures and rising humidity allowed firefighters working in darkness to build significant lines around one edge of a wildfire feeding on old brush that forced nearly 3,000 people from two foothill communities north ...
2	Cooler temps, retardant aid crews fighting Calif. wildfire - USA TODAY	Fire officials said Monday that the wildfire in the Angeles National Forest, which has destroyed six homes, was 40% contained as of mid-morning. according to U.S. Forest Service spokesman Matt Correlli. Officials say the area of the wildfire , which had ...
0	Wildfires rage in Calif., New Mexico, threatening 1000 homes - NBCNews.com (blog)	By Alastair Jamieson, Staff writer, NBC News. Drought-fueled wildfires raged in New Mexico and California early Monday, including a 25,000-acre blaze that threatened 1,000 homes and is predicted to burn for another week. Six homes were destroyed and ...
